Date,Open,High,Low,Close,Adj Close,Volume
2017-03-01,50.83599853515625,50.970001220703125,49.821998596191406,50.00400161743164,50.00400161743164,24047500
2017-03-02,49.94200134277344,50.65599822998047,49.65399932861328,50.09600067138672,50.09600067138672,16759000
2017-03-03,50.14799880981445,50.380001068115234,49.79999923706055,50.31399917602539,50.31399917602539,14597000
2017-03-06,49.582000732421875,50.34000015258789,49.50199890136719,50.242000579833984,50.242000579833984,16777500
2017-03-07,50.38399887084961,50.77799987792969,49.66400146484375,49.71799850463867,49.71799850463867,17297500
2017-03-08,49.400001525878906,50.013999938964844,49.06399917602539,49.374000549316406,49.374000549316406,18626000
2017-03-09,49.5260009765625,49.731998443603516,48.599998474121094,48.97999954223633,48.97999954223633,19396500
2017-03-10,49.242000579833984,49.29999923706055,48.599998474121094,48.737998962402344,48.737998962402344,15331500
2017-03-13,48.9640007019043,49.369998931884766,48.555999755859375,49.23400115966797,49.23400115966797,15113000
2017-03-14,49.22200012207031,51.624000549316406,49.20399856567383,51.599998474121094,51.599998474121094,37992000
2017-03-15,51.400001525878906,52.20000076293945,50.854000091552734,51.145999908447266,51.145999908447266,26654000
2017-03-16,52.47999954223633,53.150001525878906,51.8120002746582,52.40999984741211,52.40999984741211,35661000
2017-03-17,52.79999923706055,53.066001892089844,52.2400016784668,52.29999923706055,52.29999923706055,32487500
2017-03-20,52.119998931884766,52.90999984741211,51.763999938964844,52.38399887084961,52.38399887084961,18071500
2017-03-21,52.566001892089844,52.959999084472656,50.04800033569336,50.13600158691406,50.13600158691406,34543000
2017-03-22,50.3120002746582,51.013999938964844,50.10200119018555,51.00199890136719,51.00199890136719,20296500
2017-03-23,51.077999114990234,51.534000396728516,50.65999984741211,50.95600128173828,50.95600128173828,16601000
2017-03-24,51.13999938964844,52.77799987792969,51.00199890136719,52.63199996948242,52.63199996948242,28236500
2017-03-27,52.119998931884766,54.11399841308594,51.95000076293945,54.04399871826172,54.04399871826172,31154000
2017-03-28,55.40399932861328,56.13600158691406,55.0,55.4900016784668,55.4900016784668,39938000
2017-03-29,55.667999267578125,55.91999816894531,55.108001708984375,55.47600173950195,55.47600173950195,18381000
2017-03-30,55.608001708984375,56.400001525878906,55.44200134277344,55.58399963378906,55.58399963378906,20742000
2017-03-31,55.74599838256836,55.93600082397461,55.263999938964844,55.65999984741211,55.65999984741211,16473000
2017-04-03,57.380001068115234,59.79999923706055,56.91600036621094,59.70399856567383,59.70399856567383,69443000
2017-04-04,59.37799835205078,60.96200180053711,58.90599822998047,60.7400016784668,60.7400016784668,50673000
2017-04-05,60.40800094604492,60.97600173950195,58.84000015258789,59.0,59.0,39404500
2017-04-06,59.375999450683594,60.38800048828125,58.81999969482422,59.7400016784668,59.7400016784668,27603000
2017-04-07,59.5,60.53799819946289,59.43000030517578,60.507999420166016,60.507999420166016,22898000
2017-04-10,61.83000183105469,62.74599838256836,61.742000579833984,62.47800064086914,62.47800064086914,38322500
2017-04-11,62.67599868774414,62.694000244140625,61.099998474121094,61.742000579833984,61.742000579833984,28623000
2017-04-12,61.268001556396484,61.689998626708984,59.263999938964844,59.36800003051758,59.36800003051758,30253500
2017-04-13,59.34000015258789,61.47800064086914,59.060001373291016,60.79999923706055,60.79999923706055,46423000
2017-04-17,60.540000915527344,60.79999923706055,59.736000061035156,60.28799819946289,60.28799819946289,20693500
2017-04-18,59.939998626708984,60.167999267578125,59.58000183105469,60.04999923706055,60.04999923706055,15178500
2017-04-19,60.492000579833984,61.32400131225586,60.422000885009766,61.104000091552734,61.104000091552734,19490000
2017-04-20,61.301998138427734,61.83000183105469,60.04600143432617,60.50199890136719,60.50199890136719,30747000
2017-04-21,60.400001525878906,61.279998779296875,60.08399963378906,61.119998931884766,61.119998931884766,22549000
2017-04-24,61.84400177001953,62.11000061035156,61.20399856567383,61.60599899291992,61.60599899291992,25417500
2017-04-25,61.599998474121094,62.79600143432617,61.172000885009766,62.757999420166016,62.757999420166016,33688500
2017-04-26,62.4739990234375,62.900001525878906,61.79999923706055,62.034000396728516,62.034000396728516,23475000
2017-04-27,62.3380012512207,62.61800003051758,61.5,61.72600173950195,61.72600173950195,17343000
2017-04-28,61.965999603271484,62.959999084472656,61.599998474121094,62.81399917602539,62.81399917602539,22527500
2017-05-01,62.97600173950195,65.44999694824219,62.96200180053711,64.56600189208984,64.56600189208984,44148000
2017-05-02,64.80000305175781,65.53199768066406,63.3120002746582,63.77799987792969,63.77799987792969,26914000
2017-05-03,63.534000396728516,64.30599975585938,62.09000015258789,62.20399856567383,62.20399856567383,35667000
2017-05-04,61.487998962402344,61.55400085449219,58.152000427246094,59.09199905395508,59.09199905395508,70760000
2017-05-05,59.599998474121094,61.709999084472656,59.36000061035156,61.66999816894531,61.66999816894531,40886500
2017-05-08,62.18000030517578,62.757999420166016,61.16400146484375,61.4379997253418,61.4379997253418,35032500
2017-05-09,61.875999450683594,64.39800262451172,61.81999969482422,64.25199890136719,64.25199890136719,48382500
2017-05-10,64.31199645996094,65.0999984741211,63.624000549316406,65.04399871826172,65.04399871826172,28708000
2017-05-11,64.68000030517578,65.19999694824219,63.91999816894531,64.62000274658203,64.62000274658203,23769000
2017-05-12,65.09600067138672,65.4000015258789,64.30599975585938,64.96199798583984,64.96199798583984,20608000
2017-05-15,63.67599868774414,64.04000091552734,62.50600051879883,63.17599868774414,63.17599868774414,38110000
2017-05-16,63.518001556396484,64.01200103759766,63.02799987792969,63.402000427246094,63.402000427246094,20762500
2017-05-17,62.87799835205078,62.92599868774414,61.099998474121094,61.22200012207031,61.22200012207031,33559500
2017-05-18,61.400001525878906,62.78799819946289,61.0620002746582,62.61199951171875,62.61199951171875,28269000
2017-05-19,63.099998474121094,63.29999923706055,62.040000915527344,62.16600036621094,62.16600036621094,23438000
2017-05-22,62.560001373291016,62.874000549316406,61.36000061035156,62.06999969482422,62.06999969482422,21646000
2017-05-23,62.09199905395508,62.145999908447266,60.69599914550781,60.77199935913086,60.77199935913086,21592000
2017-05-24,61.301998138427734,62.20000076293945,61.08000183105469,62.04399871826172,62.04399871826172,25166500
2017-05-25,62.20399856567383,63.39400100708008,61.5620002746582,63.36600112915039,63.36600112915039,25070000
2017-05-26,63.45600128173828,65.0979995727539,63.262001037597656,65.02799987792969,65.02799987792969,39011000
2017-05-30,65.19999694824219,67.25599670410156,65.1520004272461,67.0199966430664,67.0199966430664,38914500
2017-05-31,67.53800201416016,68.5780029296875,67.03199768066406,68.2020034790039,68.2020034790039,49817000
2017-06-01,68.80000305175781,68.97599792480469,67.45800018310547,68.0739974975586,68.0739974975586,38040000
2017-06-02,67.9540023803711,68.57599639892578,67.18599700927734,67.97000122070312,67.97000122070312,27951000
2017-06-05,67.69999694824219,69.68800354003906,66.84200286865234,69.46399688720703,69.46399688720703,33922000
2017-06-06,68.94000244140625,71.89800262451172,67.99400329589844,70.56999969482422,70.56999969482422,55434000
2017-06-07,71.26799774169922,72.0999984741211,71.02799987792969,71.93000030517578,71.93000030517578,46990000
2017-06-08,72.75,74.37999725341797,72.04399871826172,74.0,74.0,45307500
2017-06-09,74.88400268554688,75.3740005493164,70.95999908447266,71.46399688720703,71.46399688720703,86307000
2017-06-12,71.5979995727539,72.9000015258789,70.1240005493164,71.802001953125,71.802001953125,52588500
2017-06-13,73.52400207519531,75.19999694824219,73.3219985961914,75.19000244140625,75.19000244140625,59039500
2017-06-14,76.21800231933594,76.8499984741211,75.26200103759766,76.13200378417969,76.13200378417969,64092000
2017-06-15,74.5,75.09200286865234,73.2979965209961,75.06800079345703,75.06800079345703,52132500
2017-06-16,75.59600067138672,75.60199737548828,74.0199966430664,74.27999877929688,74.27999877929688,33655000
2017-06-19,75.0,75.33999633789062,73.55999755859375,73.95999908447266,73.95999908447266,32746500
2017-06-20,75.33399963378906,75.7760009765625,73.94599914550781,74.447998046875,74.447998046875,37193500
2017-06-21,74.87000274658203,75.39800262451172,73.60399627685547,75.27999877929688,75.27999877929688,24616000
2017-06-22,75.5979995727539,77.0,74.71399688720703,76.52200317382812,76.52200317382812,37649000
2017-06-23,76.48999786376953,77.39800262451172,75.87000274658203,76.69000244140625,76.69000244140625,32229000
2017-06-26,77.33799743652344,77.38999938964844,74.62000274658203,75.49800109863281,75.49800109863281,33020500
2017-06-27,75.27999877929688,75.27999877929688,72.40399932861328,72.4739990234375,72.4739990234375,34982000
2017-06-28,73.33599853515625,74.3479995727539,72.50399780273438,74.24800109863281,74.24800109863281,31512500
2017-06-29,74.12200164794922,74.19999694824219,70.81999969482422,72.1500015258789,72.1500015258789,41105000
2017-06-30,72.74199676513672,73.35399627685547,71.92400360107422,72.3219985961914,72.3219985961914,29242500
2017-07-03,74.0479965209961,74.2699966430664,70.30000305175781,70.52400207519531,70.52400207519531,31527000
2017-07-05,69.44000244140625,69.447998046875,65.26599884033203,65.41799926757812,65.41799926757812,85233500
2017-07-06,63.45199966430664,64.15799713134766,61.2599983215332,61.76599884033203,61.76599884033203,96622500
2017-07-07,62.70000076293945,63.400001525878906,61.47600173950195,62.64400100708008,62.64400100708008,70884500
2017-07-10,62.58000183105469,63.5880012512207,60.625999450683594,63.209999084472656,63.209999084472656,69104500
2017-07-11,63.20000076293945,65.45600128173828,62.86000061035156,65.44400024414062,65.44400024414062,57797000
2017-07-12,66.08000183105469,66.62000274658203,64.9000015258789,65.90399932861328,65.90399932861328,51730500
2017-07-13,66.02200317382812,66.31999969482422,63.99399948120117,64.68199920654297,64.68199920654297,42972500
2017-07-14,64.63800048828125,65.68399810791016,64.24400329589844,65.55599975585938,65.55599975585938,28126000
2017-07-17,65.10800170898438,65.41999816894531,62.689998626708984,63.91400146484375,63.91400146484375,49384500
2017-07-18,63.5,65.82599639892578,63.13199996948242,65.64800262451172,65.64800262451172,31868500
2017-07-19,65.64600372314453,66.33000183105469,64.64399719238281,65.052001953125,65.052001953125,31785000
2017-07-20,65.37999725341797,66.04399871826172,64.83999633789062,65.98400115966797,65.98400115966797,25831000
2017-07-21,65.89199829101562,66.25199890136719,65.16000366210938,65.68000030517578,65.68000030517578,24508000
2017-07-24,66.0479965209961,68.68000030517578,66.00199890136719,68.50399780273438,68.50399780273438,43185500
2017-07-25,69.0,69.12000274658203,66.83000183105469,67.91999816894531,67.91999816894531,34946000
2017-07-26,68.0719985961914,69.0999984741211,67.6240005493164,68.7699966430664,68.7699966430664,24104000
2017-07-27,69.19999694824219,69.5,65.25800323486328,66.89199829101562,66.89199829101562,41512000
2017-07-28,67.37799835205078,67.91999816894531,66.50199890136719,67.01399993896484,67.01399993896484,24402000
2017-07-31,67.0999984741211,68.2979965209961,64.20800018310547,64.69400024414062,64.69400024414062,42675500
2017-08-01,64.5999984741211,64.88999938964844,63.22600173950195,63.91400146484375,63.91400146484375,41515500
2017-08-02,63.78799819946289,65.42400360107422,62.24399948120117,65.1780014038086,65.1780014038086,65457500
2017-08-03,69.06600189208984,70.0,68.62999725341797,69.41799926757812,69.41799926757812,67675000
2017-08-04,69.4000015258789,71.4540023803711,68.66000366210938,71.38200378417969,71.38200378417969,46344500
2017-08-07,71.47000122070312,71.89600372314453,70.55000305175781,71.03399658203125,71.03399658203125,31622500
2017-08-08,71.50599670410156,73.71600341796875,71.4800033569336,73.04399871826172,73.04399871826172,37249000
2017-08-09,72.19999694824219,74.0,71.79000091552734,72.70600128173828,72.70600128173828,34460500
2017-08-10,72.31999969482422,73.33000183105469,70.93199920654297,71.08000183105469,71.08000183105469,35464500
2017-08-11,71.39399719238281,72.25199890136719,70.7239990234375,71.5739974975586,71.5739974975586,21829000
2017-08-14,72.9260025024414,73.53199768066406,72.5199966430664,72.76000213623047,72.76000213623047,22596000
2017-08-15,73.04000091552734,73.0979995727539,71.8740005493164,72.46600341796875,72.46600341796875,15425500
2017-08-16,72.5999984741211,73.30000305175781,72.50399780273438,72.58200073242188,72.58200073242188,17069000
2017-08-17,72.24199676513672,72.66000366210938,70.31800079345703,70.38400268554688,70.38400268554688,25138500
2017-08-18,70.58200073242188,70.80000305175781,69.16000366210938,69.49199676513672,69.49199676513672,27041000
2017-08-21,69.16400146484375,69.16400146484375,66.37000274658203,67.5719985961914,67.5719985961914,32477000
2017-08-22,68.22599792480469,68.447998046875,67.4739990234375,68.2699966430664,68.2699966430664,21610000
2017-08-23,67.7979965209961,70.697998046875,67.66000366210938,70.55400085449219,70.55400085449219,24772500
2017-08-24,70.50399780273438,71.33200073242188,69.947998046875,70.58599853515625,70.58599853515625,22923500
2017-08-25,70.8479995727539,71.13800048828125,69.45999908447266,69.61000061035156,69.61000061035156,17420000
2017-08-28,69.45600128173828,69.47000122070312,67.94400024414062,69.13200378417969,69.13200378417969,18820000
2017-08-29,67.89600372314453,69.80999755859375,67.75,69.47200012207031,69.47200012207031,20368500
2017-08-30,69.93399810791016,70.69400024414062,69.4000015258789,70.63600158691406,70.63600158691406,17064500
2017-08-31,70.70999908447266,71.68800354003906,70.56400299072266,71.18000030517578,71.18000030517578,20364000
2017-09-01,71.2239990234375,71.51799774169922,70.73799896240234,71.08000183105469,71.08000183105469,15247500
2017-09-05,70.76000213623047,71.0979995727539,69.1780014038086,69.91799926757812,69.91799926757812,19175500
2017-09-06,69.9000015258789,70.19599914550781,68.31199645996094,68.90599822998047,68.90599822998047,20457000
2017-09-07,69.19599914550781,70.49600219726562,68.69000244140625,70.12200164794922,70.12200164794922,21196000
2017-09-08,69.7979965209961,69.95600128173828,68.45999908447266,68.68000030517578,68.68000030517578,16317500
2017-09-11,70.2699966430664,72.74199676513672,70.0,72.73799896240234,72.73799896240234,38335500
2017-09-12,72.89800262451172,73.75199890136719,72.08000183105469,72.55000305175781,72.55000305175781,29864500
2017-09-13,72.76399993896484,73.61399841308594,71.91799926757812,73.24600219726562,73.24600219726562,20926000
2017-09-14,72.86599731445312,75.59200286865234,72.5260009765625,75.52799987792969,75.52799987792969,36012500
2017-09-15,74.9020004272461,76.0,74.54000091552734,75.96199798583984,75.96199798583984,27102500
2017-09-18,76.05000305175781,77.9219970703125,75.53600311279297,77.0,77.0,35940000
2017-09-19,76.0,76.47799682617188,74.71399688720703,75.0199966430664,75.0199966430664,32259500
2017-09-20,74.5999984741211,75.6500015258789,74.21399688720703,74.78199768066406,74.78199768066406,24595500
2017-09-21,74.9800033569336,75.36599731445312,72.9020004272461,73.2959976196289,73.2959976196289,23091000
2017-09-22,73.2979965209961,73.9800033569336,70.1760025024414,70.21800231933594,70.21800231933594,40797000
2017-09-25,70.62999725341797,71.49400329589844,68.57599639892578,68.99800109863281,68.99800109863281,38029500
2017-09-26,70.18599700927734,70.24800109863281,68.18000030517578,69.05000305175781,69.05000305175781,35781500
2017-09-27,69.9800033569336,70.2979965209961,68.0999984741211,68.19400024414062,68.19400024414062,30301500
2017-09-28,67.97599792480469,68.55000305175781,67.08000183105469,67.91999816894531,67.91999816894531,26598000
2017-09-29,68.37200164794922,68.93599700927734,67.72000122070312,68.22000122070312,68.22000122070312,25535500
2017-10-02,68.50399780273438,68.73999786376953,67.10199737548828,68.30599975585938,68.30599975585938,26434000
2017-10-03,67.18000030517578,69.70999908447266,66.25599670410156,69.62799835205078,69.62799835205078,50768000
2017-10-04,70.25,71.7239990234375,69.91999816894531,71.00199890136719,71.00199890136719,40817500
2017-10-05,71.19999694824219,71.48799896240234,70.2699966430664,71.06600189208984,71.06600189208984,20858500
2017-10-06,70.62000274658203,72.0199966430664,70.44999694824219,71.3759994506836,71.3759994506836,21487500
2017-10-09,69.93000030517578,70.3499984741211,68.53399658203125,68.58799743652344,68.58799743652344,37468500
2017-10-10,69.36000061035156,71.1259994506836,69.10600280761719,71.11799621582031,71.11799621582031,34892500
2017-10-11,70.77799987792969,71.5199966430664,70.2300033569336,70.91999816894531,70.91999816894531,22504000
2017-10-12,70.58999633789062,71.95600128173828,70.52799987792969,71.13600158691406,71.13600158691406,20435000
2017-10-13,71.39600372314453,71.697998046875,70.73600006103516,71.11399841308594,71.11399841308594,17702500
2017-10-16,70.75199890136719,70.89600372314453,69.43199920654297,70.12000274658203,70.12000274658203,26877500
2017-10-17,70.18199920654297,71.24400329589844,70.01399993896484,71.1500015258789,71.1500015258789,16466500
2017-10-18,71.19400024414062,72.5999984741211,70.82599639892578,71.93000030517578,71.93000030517578,24695500
2017-10-19,71.11199951171875,71.43000030517578,69.63999938964844,70.36199951171875,70.36199951171875,25309000
2017-10-20,70.53800201416016,70.91000366210938,68.86799621582031,69.0199966430664,69.0199966430664,24652000
2017-10-23,69.97599792480469,69.98999786376953,67.25,67.40399932861328,67.40399932861328,28736500
2017-10-24,67.76000213623047,68.55999755859375,67.23200225830078,67.46800231933594,67.46800231933594,22458500
2017-10-25,67.33999633789062,67.5,64.71199798583984,65.16799926757812,65.16799926757812,42970500
2017-10-26,65.55599975585938,66.0459976196289,64.63999938964844,65.23400115966797,65.23400115966797,25117500
2017-10-27,63.95000076293945,64.91799926757812,63.332000732421875,64.17400360107422,64.17400360107422,34898500
2017-10-30,63.83599853515625,64.75599670410156,63.45000076293945,64.01599884033203,64.01599884033203,21272000
2017-10-31,64.0459976196289,66.38999938964844,64.03600311279297,66.30599975585938,66.30599975585938,28361500
2017-11-01,66.44999694824219,66.52200317382812,64.052001953125,64.21600341796875,64.21600341796875,42286500
2017-11-02,60.0260009765625,61.737998962402344,58.5260009765625,59.85200119018555,59.85200119018555,98957000
2017-11-03,59.900001525878906,61.25,59.0260009765625,61.21799850463867,61.21799850463867,44470000
2017-11-06,61.400001525878906,61.5,59.801998138427734,60.555999755859375,60.555999755859375,32430000
2017-11-07,60.20399856567383,61.29999923706055,60.00600051879883,61.209999084472656,61.209999084472656,26471500
2017-11-08,61.099998474121094,61.37799835205078,60.2599983215332,60.87799835205078,60.87799835205078,23626500
2017-11-09,60.5,60.891998291015625,59.2599983215332,60.597999572753906,60.597999572753906,27235500
2017-11-10,60.5,61.672000885009766,60.369998931884766,60.597999572753906,60.597999572753906,23127000
2017-11-13,60.0260009765625,63.36000061035156,59.821998596191406,63.08000183105469,63.08000183105469,37924500
2017-11-14,63.0,63.27000045776367,61.380001068115234,61.7400016784668,61.7400016784668,28380500
2017-11-15,61.20199966430664,62.49800109863281,60.29999923706055,62.2599983215332,62.2599983215332,29893500
2017-11-16,62.79800033569336,63.62799835205078,62.2599983215332,62.5,62.5,29110500
2017-11-17,65.13400268554688,65.33399963378906,62.630001068115234,63.0099983215332,63.0099983215332,68675500
2017-11-20,62.757999420166016,63.099998474121094,60.95000076293945,61.74800109863281,61.74800109863281,41238500
2017-11-21,62.172000885009766,63.645999908447266,61.742000579833984,63.5620002746582,63.5620002746582,36306500
2017-11-22,63.354000091552734,63.48400115966797,62.36800003051758,62.52000045776367,62.52000045776367,24588000
2017-11-24,62.757999420166016,63.28200149536133,62.20000076293945,63.11000061035156,63.11000061035156,16220500
2017-11-27,62.650001525878906,63.46799850463867,61.902000427246094,63.36199951171875,63.36199951171875,22779500
2017-11-28,63.27199935913086,64.0,62.784000396728516,63.5099983215332,63.5099983215332,24747500
2017-11-29,63.459999084472656,63.599998474121094,60.24599838256836,61.507999420166016,61.507999420166016,43837000
2017-11-30,61.71200180053711,62.13999938964844,60.90800094604492,61.77000045776367,61.77000045776367,21758000
2017-12-01,61.0880012512207,62.06399917602539,61.0099983215332,61.305999755859375,61.305999755859375,21464500
2017-12-04,61.29999923706055,61.65399932861328,60.12200164794922,61.040000915527344,61.040000915527344,29175500
2017-12-05,60.400001525878906,61.599998474121094,60.20000076293945,60.7400016784668,60.7400016784668,23232500
2017-12-06,60.02000045776367,62.678001403808594,60.0,62.652000427246094,62.652000427246094,35976500
2017-12-07,62.400001525878906,63.72600173950195,62.209999084472656,62.24800109863281,62.24800109863281,23903000
2017-12-08,62.91999816894531,63.395999908447266,62.25199890136719,63.0260009765625,63.0260009765625,17342500
2017-12-11,62.92599868774414,65.802001953125,62.75,65.78199768066406,65.78199768066406,39690000
2017-12-12,66.08999633789062,68.28800201416016,66.00599670410156,68.20600128173828,68.20600128173828,43666000
2017-12-13,68.18599700927734,68.84400177001953,67.30000305175781,67.80599975585938,67.80599975585938,31107500
2017-12-14,68.2020034790039,69.48799896240234,67.37999725341797,67.5780029296875,67.5780029296875,28999500
2017-12-15,68.40799713134766,68.77999877929688,67.1520004272461,68.69000244140625,68.69000244140625,34666000
2017-12-18,68.9800033569336,69.34600067138672,67.51599884033203,67.77400207519531,67.77400207519531,27381000
2017-12-19,68.052001953125,68.2979965209961,66.05999755859375,66.22000122070312,66.22000122070312,34125000
2017-12-20,66.53800201416016,66.62000274658203,65.00800323486328,65.7959976196289,65.7959976196289,29769000
2017-12-21,65.91799926757812,66.74800109863281,65.44200134277344,66.33200073242188,66.33200073242188,21926000
2017-12-22,65.9020004272461,66.18399810791016,64.96399688720703,65.04000091552734,65.04000091552734,21079000
2017-12-26,64.76599884033203,64.78800201416016,63.316001892089844,63.45800018310547,63.45800018310547,21892000
2017-12-27,63.20000076293945,63.5359992980957,62.150001525878906,62.327999114990234,62.327999114990234,23560500
2017-12-28,62.349998474121094,63.16400146484375,61.90800094604492,63.071998596191406,63.071998596191406,21581500
2017-12-29,63.236000061035156,63.28200149536133,62.0,62.27000045776367,62.27000045776367,18886000
2018-01-02,62.400001525878906,64.4219970703125,62.20000076293945,64.10600280761719,64.10600280761719,21761000
2018-01-03,64.19999694824219,65.05000305175781,63.11000061035156,63.45000076293945,63.45000076293945,22607500
2018-01-04,62.57400131225586,63.709999084472656,61.13600158691406,62.92399978637695,62.92399978637695,49731500
2018-01-05,63.32400131225586,63.448001861572266,62.400001525878906,63.316001892089844,63.316001892089844,22956000
2018-01-08,63.20000076293945,67.40399932861328,63.099998474121094,67.28199768066406,67.28199768066406,49297000
2018-01-09,67.03199768066406,67.76000213623047,65.4800033569336,66.73799896240234,66.73799896240234,35733000
2018-01-10,66.44000244140625,67.4000015258789,66.0,66.95999908447266,66.95999908447266,21549500
2018-01-11,67.0479965209961,68.96199798583984,66.6520004272461,67.58999633789062,67.58999633789062,33227500
2018-01-12,67.72599792480469,68.08200073242188,66.73400115966797,67.24400329589844,67.24400329589844,24125500
2018-01-16,67.50800323486328,69.0,66.95999908447266,68.01200103759766,68.01200103759766,32371500
2018-01-17,68.09400177001953,69.80000305175781,67.94999694824219,69.43199920654297,69.43199920654297,35517500
2018-01-18,69.13400268554688,70.45999908447266,68.74800109863281,68.91400146484375,68.91400146484375,28429000
2018-01-19,69.0,70.11799621582031,68.5199966430664,70.00399780273438,70.00399780273438,24441500
2018-01-22,69.87999725341797,71.56600189208984,69.83999633789062,70.31199645996094,70.31199645996094,31052000
2018-01-23,72.0,72.0999984741211,70.19999694824219,70.55799865722656,70.55799865722656,27327000
2018-01-24,70.91600036621094,70.94999694824219,68.7040023803711,69.1780014038086,69.1780014038086,26437500
2018-01-25,69.65399932861328,69.83999633789062,67.27999877929688,67.52799987792969,67.52799987792969,33701500
2018-01-26,68.30000305175781,68.80000305175781,67.14199829101562,68.56999969482422,68.56999969482422,22697000
2018-01-29,67.97000122070312,70.16999816894531,67.65599822998047,69.90599822998047,69.90599822998047,23735500
2018-01-30,69.02799987792969,69.65399932861328,68.43399810791016,69.16400146484375,69.16400146484375,23588500
2018-01-31,69.50199890136719,71.23799896240234,69.03800201416016,70.86199951171875,70.86199951171875,31070500
2018-02-01,70.19999694824219,71.93199920654297,69.72599792480469,69.8499984741211,69.8499984741211,20988500
2018-02-02,69.68800354003906,70.38999938964844,68.10199737548828,68.75,68.75,18524000
2018-02-05,67.59400177001953,68.89399719238281,66.5999984741211,66.6259994506836,66.6259994506836,22320500
2018-02-06,65.04199981689453,67.24400329589844,64.69999694824219,66.79399871826172,66.79399871826172,25442000
2018-02-07,67.7979965209961,69.19999694824219,67.13200378417969,69.0,69.0,34846000
2018-02-08,68.66200256347656,69.7239990234375,62.91999816894531,63.04600143432617,63.04600143432617,51573000
2018-02-09,63.986000061035156,64.19599914550781,58.95199966430664,62.08399963378906,62.08399963378906,64668500
2018-02-12,63.22600173950195,63.61600112915039,61.25,63.145999908447266,63.145999908447266,31139000
2018-02-13,63.00400161743164,64.83799743652344,62.50199890136719,64.73200225830078,64.73200225830078,22801000
2018-02-14,64.16799926757812,65.23400115966797,63.70399856567383,64.46199798583984,64.46199798583984,19753500
2018-02-15,64.9000015258789,66.8239974975586,64.4800033569336,66.81400299072266,66.81400299072266,29564500
2018-02-16,66.5,68.6240005493164,66.3280029296875,67.0979995727539,67.0979995727539,28213000
2018-02-20,66.89399719238281,68.16799926757812,66.30000305175781,66.9540023803711,66.9540023803711,20047000
2018-02-21,67.20600128173828,67.93800354003906,66.63400268554688,66.66000366210938,66.66000366210938,16098000
2018-02-22,67.10600280761719,69.48799896240234,66.94999694824219,69.23400115966797,69.23400115966797,34849000
2018-02-23,69.56600189208984,70.99800109863281,69.41999816894531,70.41000366210938,70.41000366210938,29087000
2018-02-26,70.69999694824219,71.80000305175781,70.47200012207031,71.48400115966797,71.48400115966797,21700000
2018-02-27,71.25,71.99800109863281,70.00199890136719,70.197998046875,70.197998046875,23987000
2018-02-28,70.51399993896484,71.0479965209961,68.44400024414062,68.61199951171875,68.61199951171875,30348500
2018-03-01,69.00199890136719,69.73400115966797,66.01399993896484,66.18599700927734,66.18599700927734,34428000
2018-03-02,65.39600372314453,67.04399871826172,64.59400177001953,67.02400207519531,67.02400207519531,25464000
2018-03-05,66.47799682617188,67.55000305175781,65.85800170898438,66.66999816894531,66.66999816894531,19119000
2018-03-06,66.75,67.27400207519531,65.40599822998047,65.63999938964844,65.63999938964844,21428500
2018-03-07,65.08799743652344,66.5,64.3479995727539,66.45999908447266,66.45999908447266,25036500
2018-03-08,66.5719985961914,66.66000366210938,65.25399780273438,65.81999969482422,65.81999969482422,17831000
2018-03-09,64.81999969482422,65.697998046875,64.4739990234375,65.43399810791016,65.43399810791016,27534000
2018-03-12,65.72200012207031,69.44200134277344,65.30000305175781,69.10199737548828,69.10199737548828,41320000
2018-03-13,65.72200012207031,69.44200134277344,65.30000305175781,68.36799621582031,68.36799621582031,29829000
2018-03-14,67.35199737548828,67.96199798583984,64.78600311279297,65.32599639892578,65.32599639892578,39837000
2018-03-15,65.8759994506836,66.56999969482422,64.22000122070312,65.12000274658203,65.12000274658203,32824000
2018-03-16,64.58599853515625,65.4800033569336,63.81399917602539,64.2699966430664,64.2699966430664,30586500
2018-03-19,63.29999923706055,64.1500015258789,61.933998107910156,62.71200180053711,62.71200180053711,37421500
2018-03-20,62.9739990234375,63.25,61.75199890136719,62.11000061035156,62.11000061035156,23821500
2018-03-21,62.04999923706055,64.48799896240234,62.03799819946289,63.305999755859375,63.305999755859375,29792000
2018-03-22,62.77799987792969,63.763999938964844,61.63600158691406,61.81999969482422,61.81999969482422,24699000
2018-03-23,62.25,62.25,60.09000015258789,60.30799865722656,60.30799865722656,33274500
2018-03-26,61.46799850463867,61.518001556396484,58.27199935913086,60.83599853515625,60.83599853515625,41876000
2018-03-27,60.79999923706055,60.854000091552734,55.43600082397461,55.83599853515625,55.83599853515625,69360000
2018-03-28,52.91600036621094,53.736000061035156,50.41999816894531,51.555999755859375,51.555999755859375,105007000
2018-03-29,51.29800033569336,54.19200134277344,49.641998291015625,53.22600173950195,53.22600173950195,75853500
2018-04-02,51.25199890136719,52.066001892089844,48.917999267578125,50.49599838256836,50.49599838256836,80570000
2018-04-03,53.9640007019043,54.66999816894531,50.89799880981445,53.50600051879883,53.50600051879883,94222000
2018-04-04,50.555999755859375,57.67399978637695,50.400001525878906,57.38800048828125,57.38800048828125,99483500
2018-04-05,57.86800003051758,61.25199890136719,57.63999938964844,61.14400100708008,61.14400100708008,95605500
2018-04-06,60.20000076293945,61.85599899291992,59.099998474121094,59.86000061035156,59.86000061035156,67601500
